complaint_num,address,bin,boro,zip,inspection_date,disposition_date,disposition_code,comments,details,disp_num
5135753,14 GORDON STREET,5013968,STATEN ISLAND,10304,2018-07-13,2018-07-13,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,FSWO-STOP ALL WORK PROVIDE APPROVED SUPPORT OF EXCAVATION                        ******JOB RELEASED FROM AUDIT BY CSE ENGINEER ON 10-20-21,1
5138154,14 GORDON STREET,5013968,STATEN ISLAND,10304,2018-11-06,2018-11-06,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I2-   OBSERVED NO DEBRIS FALLING OR HAVING FELL AT TIME OF INSPECTION NO ACTION TAKEN,1
5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-01-29,2019-01-31,A6,VACANT/OPEN/UNGUARDED STRUCTURE - VIOLATION(S) ISSUED,"CONTRACTOR COMPLY BY PROVIDING MTA APPROVE PLANS, MONITORING                     REPORTS,FENCE MAINTAIN AT EXPO#3",2
5138953,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-01-29,2019-01-29,H1,PLEASE SEE COMPLAINT NUMBER,"NO NEW WORK ALLOWED, PROVIDE MONITORING PLANS/MTA/JOBSITE FE                    NCE EXP#4",1
5139207,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-01-24,2019-01-24,XX, ADMINISTRATIVE CLOSURE,"DUPLICATE , VACANT /OPEN BUILDING PREVIOUSLY REPORTED SEE COMPLAINT 5138953",1
5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-08-22,2019-08-22,Y2,VACATE ORDER FULLY RESCINDED,"ECB SUMMONS ISSUED FOR WATER DAMAGE DETERIORATING, STAIRS, W                    INDOWS, AND CIELING IN PUBLIC PASSAGEWAYS",2
5140039,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-03-07,2019-03-07,Y1,FULL VACATE ORDER ISSUED,"NO ACTIVE CONSTRUCTION ACTIVITY. OBSERVED ROPE AND C HOOKS O                    N ROO, AND ROPE SCAFFOLD STORED AT ON DECK, LS4 POSTED",1
5140040,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-03-09,2019-03-09,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BUILDING IS UNOCCUPIED . PEREMPTORY VACATE ORDER POSTED.,1
5141502,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-04-30,2019-04-30,P6, INITIAL NOTIFICATION ACCEPTED,NOTIFICATION ACCEPTED,1
5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-05-10,2019-05-13,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO CONSTRUCTION IN PROGRESS,2
5141749,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-05-09,2019-05-09,D4,COMPLAINT ASSIGNED TO BEST SQUAD,AT TIME OF INSPECTION NO RESPONSE TO DOOR BELLS,1
5141750,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-05-16,2019-05-16,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,I2- NO AFTER HOURS WORK OBSERVED AT TIME OF CONSTRUCTION.,1
5141757,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-05-11,2019-05-13,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"AT TIME OF INSPECTION , FENCED GRADED AND EMPTY LOT .  NO VIOLATED CONDITION .",1
5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-05-29,2019-05-30,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,.,2
5142204,14 GORDON STREET,5013968,STATEN ISLAND,10304,2019-05-28,2019-05-28,D4,COMPLAINT ASSIGNED TO BEST SQUAD,.,1
5005332,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,1990-08-27,1990-08-30,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BLDG DOOR IS CHAIN LOCKED. NO VISIBLE MEANS OF UNAUTHORIZED                     ENTRY. LOCKED 6' HIGH CHAIN LINK FENCE AT SIDE,1
5005475,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,1990-09-25,1990-09-26,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BLDG HAS ROLL DOWN GATES ON FRONT. DOOR CHAIN PAD LOCKED. 6'                    CHAIN LINK FENCE LOCKED. NO SIGNS OF ANY UNAUTHORIZED ENTRY,1
5005592,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,1990-10-01,1990-10-02,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO SIGN OF ENTRY AT TIME OF INSPECTION. CHAINS AND LOCKS                        ON ALL DOORS,1
5007880,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,1991-09-09,1991-09-12,B1, BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,BUILDING IS OPEN VACANT & UNGUARDED UB FILED,1
5008005,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,1991-10-07,1991-10-08,B1, BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,UNSAFE BUILDING 66/91 PREVIOUSLY FILED. ECB VIOLATION FILED                     FOR BROKEN & LOOSE MASONRY. CONTROL#34060810H,1
5023210,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,1998-11-12,1998-11-20,B1, BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,"EXTERIOR WALLS SPAWLING, CRACKED AND BROKEN EXPOSING RE-BAR                     VIOLATION WRITTEN FOR NOT MAINTAINING WALLS",1
5023322,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,1998-10-06,1998-10-09,B1, BUILDINGS VIOLATION(S) PREPARED & ATTEMPT TO SERVE WILL BE MADE,VIOATION FILED FOR FAILURE TO MAINTAIN EXTERIOR OF BUILDING,1
5030359,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,2001-07-17,2001-07-18,A1, BUILDINGS VIOLATION(S) SERVED,BUILDING FACADE IN SERIOUS DISREPAIR,1
5030360,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,2001-07-17,2001-07-18,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO DEBRIS OBSERVED,1
5030393,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,2001-07-18,2001-07-25,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,THE BUILDING WAS CLOSED (DOORS PADLOCKED) AND SECURED AT                        TIME OF INSPECTION,1
5072174,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,2008-06-16,2008-06-17,A9, ECB & BUILDINGS VIOLATIONS SERVED,SPALLING OF EXTERIOR CONCRETE AT SEVERAL LOCATIONS ON ALL                       SIDES OF BLDG. CONCRETE LINTELS DETERIORATED CRACKED FALLING,1
5110816,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,2014-06-23,2014-06-23,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BUILDING VACANT/ABANDONED. SEALED NO ACCESS OR                                  DANGER TO PUBLIC. AT TIME OF INSP,1
5138667,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,2018-12-13,2018-12-14,A1, BUILDINGS VIOLATION(S) SERVED,OWNER ENGAGE NYS&PE& ENDORSED CONT'R TO EVAL ENT BLDG OBTAIN                    RENEW PMT FOR REPAIRS NO/L/THAN 12/28/18 REPAIR S/O 5/1/2019,1
5139218,191 EDGEWATER STREET,5042100,STATEN ISLAND,10305,2019-01-25,2019-01-29,Y1, FULL VACATE ORDER ISSUED,THE BUILDING IS UNOCCUPIED . FULL VACATE ORDER POSTED .,1
5009116,68 DRIGGS STREET,5067531,STATEN ISLAND,10308,1992-03-20,1992-03-24,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO CARS BEING REPAIRED ON PROPERTY AT TIME OF INSPECTION,1
5126415,68 DRIGGS STREET,5067531,STATEN ISLAND,10308,2017-04-11,2017-04-11,Y2,VACATE ORDER FULLY RESCINDED,2 ECB'S SERVED FOR RESIDENCE ALTERED FOR OCCUPANCY AND OCCU-                    PANCY CONTRARY TO DOB RECORDS- ILLEGAL CELLAR CLASS 'A' APT,2
5126415,68 DRIGGS STREET,5067531,STATEN ISLAND,10308,2017-03-06,2017-03-06,Y1,FULL VACATE ORDER ISSUED,ACCESS DENIED BY OCCUPANT. FIRST LS-4 LEFT WITH OCCUPANT,1
5126453,68 DRIGGS STREET,5067531,STATEN ISLAND,10308,2017-03-07,2017-03-09,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,VACATE POSTED & STILL IN COMPLIANCE,1
5126475,68 DRIGGS STREET,5067531,STATEN ISLAND,10308,2017-04-07,2017-04-11,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BUILDING WAS DEMOLISHED TO GRADE,1
5128734,68 DRIGGS STREET,5067531,STATEN ISLAND,10308,2017-07-26,2017-07-28,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,AT TIME OF INSPECTION : VACANT LOT - NO CONSTRICTION ACTIVITIES,1
5050550,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2005-05-10,2005-05-11,A6, VIOLATION(S) ISSUED,"UB VIOLATION #15/05 WRITTEN AND SERVED FOR BUILDING BEING                       OPEN, VACANT AND UNGUARDED",1
5067865,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2007-11-09,2007-11-13,A9, ECB & BUILDINGS VIOLATIONS SERVED,"BUILDINGS OPEN, VACANT AND UNGUARDED",1
5072593,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2008-07-11,2008-07-14,A9, ECB & BUILDINGS VIOLATIONS SERVED,FAIL TO MAINTAIN BLDG HAZARDOUS 3 BLDGS OPEN/VACANT                             UNGUARDED EXCESSIVE DISREPAIR DEBRIS OVERGROWN YARDS,1
5076850,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-02-13,2009-02-17,A8, ECB VIOLATION SERVED,OCCUPANCY CONTRARY TO C/O HARDWARE STORE OCCUPIED AS                            RESIDENTIAL SRO,1
5076856,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-02-13,2009-02-17,A8, ECB VIOLATION SERVED,FAIL TO MAINTAIN BLDG EXCESSIVE DEBRIS ENTIRE SITE,1
5076891,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-02-13,2009-02-17,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO CONSTRUCTION ACTIVITY AT TIME OF INSPECTION,2
5076891,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-02-13,2009-02-17,Y1,FULL VACATE ORDER ISSUED,NO ACCESS LS-4 LEFT,1
5077014,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-03-03,2009-03-03,XX, ADMINISTRATIVE CLOSURE,PREVIOUSLY ANSWERED,1
5077319,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-03-23,2009-03-24,A8, ECB VIOLATION SERVED,3 BLDGS ON LOT WITH A TOTAL OF 13 OPENINGS WHICH REQUIRE TO                     BE SEALED,1
5077553,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-03-27,2009-03-30,A6, VIOLATION(S) ISSUED,U/B ISSUED # 8/09,1
5077554,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-03-26,2009-03-30,A6, VIOLATION(S) ISSUED,U/B ISSUED # 9/09,1
5077555,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2009-03-26,2009-03-30,A6, VIOLATION(S) ISSUED,U/B ISSUED # 10/09,1
5122841,3983 AMBOY ROAD,5070209,STATEN ISLAND,10308,2016-08-05,2016-08-05,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,SIGN REMOVED AT TIME OF INSPECTION,1
5129046,3983 AMBOY ROAD,5070209,STATEN ISLAND,10308,2017-07-22,2017-07-25,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,VACANT BLDG SEALED - ROLL DOWN GATE AT FRONT IS PADLOCKED. NO DISTINCT ODOR AT  TIME OF INSPECTION.,1
5131334,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2017-11-06,2017-11-07,A8, ECB VIOLATION SERVED,A8 - FAILURE TO MAINTAIN ONE STORY WAREHOUSE ROOF CAVE IN AND WALLS PUSHED OUT,1
5134684,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2018-05-26,2018-05-26,Y1, FULL VACATE ORDER ISSUED,Y-1; FULL VACATE DUE TO FIRE OPERATIONS LEAVING ROOF OPEN AND HOLES IN THE FLOOR; DOB ISSUED FOR STRUCTURE RENDERED NON-COMPLIANT,1
5134722,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2018-05-31,2018-06-01,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,24 HR VACATE POSTED,1
5134752,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2018-08-01,2018-08-02,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO ILLEGAL STORAGE NOTED AT TIME OF INSPECTION,2
5134752,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2018-07-02,2018-07-03,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,ASSIGNED TO SPIT SQUAD,1
5134753,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2018-07-02,2018-07-03,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"EXP # 12,3 ARE SEALED AND GUARDED",1
5143327,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2019-08-08,2019-08-08,A8, ECB VIOLATION SERVED,"AT TIME OF INSPECTION, OBSERVED AT FIRST FLOOR THE INTERIOR WALLS, CEILING AND FLOOR IN A STATE OF DISREPAIR COLLAPSING INTO CELLAR LEVEL. AT EXTERIOR OF PREMISE EXCESSIVE STORAGE OF MATERIAL WITH GATE OPEN ALLOWING PUBLIC ACCESS FROM STREET TO LOT. VIOLATIONS ISSUED.",1
5147238,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2020-02-11,2020-02-11,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"I-2 AT TIME OF INSPECTION BUILDING MARKED AS OPEN ROOF, OBSERVED NO CRACKS AT EXPOSURE 1. UNABLE TO INSPECT ROOF. PREMISES SECURED WITH ROLL DOWN GATE DOWN AND LOCKED. NO STRUCTURAL ISSUED OBSERVED FROM CURB VANTAGE POINT AT EXPOSURE 1.",1
5150993,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2021-05-07,2021-05-07,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,AT TIME OF INSPECTION OBSERVED UB SEALED. NO VISIBLE EVIDENCE FROM EXTERIOR OF PREMISES EASILY ACCESSIBLE TO THE PUBLIC. NO VIOLATION WARRANTED FROM COMPLAINT.,1
5152265,3987 AMBOY ROAD,5070209,STATEN ISLAND,10308,2020-12-03,2020-12-09,A1, BUILDINGS VIOLATION(S) SERVED,OWNR TO RETN NYSPE TO EVAL ENTRE BLDG&PREP RPR DWGS.RPR UNDR                    PRMT START BY 1/25/2021 & COMPLTD/SIGNED OFF BY 3/12/2021,1
5035498,170 GRIMSBY STREET,5105772,STATEN ISLAND,10306,2002-10-16,2002-10-18,A9, ECB & BUILDINGS VIOLATIONS SERVED,E.C.B VIOLATION FOR LEANING TREE,1
5101521,170 GRIMSBY STREET,5105772,STATEN ISLAND,10306,2012-12-12,2012-12-13,ND, NOTICE OF DEFICIENCY ISSUED,ROOF DAMAGE AND MIDDLE GIRDER IN CRAWL SPACE                                    ND #121212C0203GS,1
5137635,170 GRIMSBY STREET,5105772,STATEN ISLAND,10306,2018-10-12,2018-10-12,Y1, FULL VACATE ORDER ISSUED,Y1- PREMISES IS IN A STATE OF DISREPAIR THROUGHOUT WITH A SECTION OF EXPOSURE 3 COLLAPSED. AT EXPOSURE 2 BULGING OUT AND EXPOSURE 4 BULGING IN. PREMISE IS OPEN AND UNGUARDED. THERE IS POTENTIAL FOR FURTHER COLLAPSE CREATING HAZARDOUS CONDITIONS.,1
5137747,170 GRIMSBY STREET,5105772,STATEN ISLAND,10306,2018-10-15,2018-10-16,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,POSTED PREMEPTORY VACATE 105/18,1
5138448,170 GRIMSBY STREET,5105772,STATEN ISLAND,10306,2018-11-29,2018-11-29,P6, INITIAL NOTIFICATION ACCEPTED,NOTIFICATION ACCEPTED,1
5071907,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2008-06-10,2008-06-11,A9, ECB & BUILDINGS VIOLATIONS SERVED,ILLEGAL CLASS A APT IN ATTIC W/GAS STOVE RESIDENTIAL SINK 3                     PIECE BATH CONTRARY TO BN 73/37,1
5091762,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2011-06-14,2011-06-15,A8, ECB VIOLATION SERVED,ECB VIOLATIONS ISSUED FOR ILLEGAL APT. & S.R.O.'S,1
5091770,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2011-06-14,2011-06-14,Y3, PARTIAL VACATE ORDER ISSUED,PARTIAL VACATE #29/2011 ISSUED FOR ATTIC AND PORTION OF                         CELLAR,1
5093470,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2011-09-21,2011-09-22,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,NO ACCESS LS4 POSTED,2
5093470,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2011-09-15,2011-09-16,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,NO ILLEGAL CONVERSION PREMISES OCCUPIED AS PER C/O                              402217622F,1
5093784,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2011-09-22,2011-09-23,A8, ECB VIOLATION SERVED,"CELLAR OCCUPANCY CONTARY TO A VACATE ORDER # 29/2011, NO                        ACCESS TO ATTIC. VIOLATION ISSUED",1
5094414,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2011-11-07,2011-11-07,H1,PLEASE SEE COMPLAINT NUMBER,REFER TO BORO,2
5094414,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2011-11-01,2011-11-02,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,NO RESPONSE TO KNOCKS. LS4 POSTED,1
5095112,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2011-10-31,2011-12-01,A8, ECB VIOLATION SERVED,"(HAZ) ALTERNATE SERVICE FOR CORPORATION VIOLATION, AT ATTIC                     AND CELLAR INSTALLED ROUGHING,PIPING",1
5095883,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2012-01-13,2012-01-17,A1, BUILDINGS VIOLATION(S) SERVED,FIRE IN HOME.  EXTENSIVE DAMAGE-EMERGENCY DEC. FILED,1
5095971,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2012-01-19,2012-01-19,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,BLDG FIRE DAMAGED - VACANT.  EMERGENCY DEC. PREVIOUSLY FILED,1
5096058,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2012-01-25,2012-01-25,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,FENCE REQUIRED BY DEPT. OF BLDGS FOR PROTECTION OF PUBLIC,1
5096082,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2012-01-26,2012-01-26,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,SIDEWALK/STREET NOT DEPT. OF BUILDINGS JURISDICTION,1
5096103,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2012-01-27,2012-01-27,I1, COMPLAINT UNSUBSTANTIATED BASED ON DEPARTMENT RECORDS,FENCE IN STREET NOT DEPT OF BLDGS JURISDICTION - REFER TO                       D.O.T,1
5097597,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2012-05-09,2012-05-10,A8, ECB VIOLATION SERVED,FAILURE TO OBTAZIN PERMIT WITHIN REQUIRED TIME FRAME FROM                       DATE OF OCCURRANCE,1
5099136,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2012-08-03,2012-08-06,A8, ECB VIOLATION SERVED,FAILURE TO COMPLY WITH COMMISSIONER ORDER TO FILE CERT. OF                      CORRECTION VIOL# 34936066M,1
5100845,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2013-02-25,2013-02-26,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"BUILDING IS CLOSED, LOCKED AND SHEETED.  8FT FENCE AROUND                       BUILDING",1
5101257,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2012-12-17,2012-12-18,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,FENCE IS UP RIGHT AND NOT DEFECTIVE. NO VIOLATING CONDITION,1
5103596,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2013-04-19,2013-04-22,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,AT TIME OF INSPECTION BUILDING IS SEALED,1
5107631,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2013-11-27,2013-11-27,A8, ECB VIOLATION SERVED,RECOMMENDING OWNER/CONTRACTOR BE NOTIFIED TO REPAIR COLLAPSE                    FENCE THAT?S OBSTRUCTING PEDESTRIAN SIDEWALK,1
5107648,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2013-11-27,2013-11-29,A8, ECB VIOLATION SERVED,SIDEWALK OBSTRUCTED BY 8FT PLYWOOD PLYWOOD FENCE & NO                           DOT PERMIT POSTED,1
5107649,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2013-11-27,2013-11-29,A8, ECB VIOLATION SERVED,PLYWOOD FENCE ERECTED AT LOT-LINE PERIMETER & NO PERMIT                         FILLED,1
5108592,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2014-02-21,2014-02-21,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BUILDING IS CLOSED AND SHEETED 8 FT HIGH FENCE AROUND PROPER                    TY,1
5108774,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2014-03-10,2014-03-11,A8, ECB VIOLATION SERVED,DEFECTIVE CONSTRUCTION FENCE WITHOUT A PERMIT,1
5112041,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2014-10-06,2014-10-07,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,"ROOF REMOVED BY HPD DUE TO FIRE DAMAGE, BLDG SEALED",1
5112464,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2014-10-06,2014-10-07,A8,ECB VIOLATION SERVED,"NO RESPONSE TO KNOCKS ON DOOR, LS4 POSTED",2
5112464,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2014-10-03,2014-10-03,XX,ADMINISTRATIVE CLOSURE,ONE AND TWO FAMILY DOES NOT REQUIRED SECOND  EGRESS,1
5114027,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2015-02-09,2015-03-06,A8, ECB VIOLATION SERVED,NOV ISSUED FOR FAILURE TO COMPLY AND FILE A CERT. OF CORRECTION,1
5117989,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2015-10-13,2015-10-14,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BLDG IS SEALED AND SURROUNDED BY CONST. FENCE,1
5119264,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-01-15,2016-01-16,A8, ECB VIOLATION SERVED,FENCE IS LEANING BUT CLOSED. AGGRAVATED- II VI ISSUED FOR NOT COMPLYING THE     COMMISSIONER'S ORDER.,1
5119919,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-03-04,2016-03-04,H1, PLEASE SEE COMPLAINT NUMBER  5119946,DUPLICATE,1
5119926,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-02-29,2016-02-29,XX, ADMINISTRATIVE CLOSURE,DUPLICATE COMPLAINT ON FILE.,1
5119946,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-03-01,2016-03-02,A8,ECB VIOLATION SERVED,REFER TO BORO,2
5119946,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-02-29,2016-02-29,D1,COMPLAINT ASSIGNED TO CONSTRUCTION ENFORCEMENT,NO RESPONSE TO DOOR KNOCKS LS4 POSTED,1
5119947,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-02-29,2016-02-29,H1, PLEASE SEE COMPLAINT NUMBER  5119946,PLEASE SEE COMPLAINT # 5119946,1
5120019,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-06-13,2016-06-14,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,FENCE IS IN GOOD CONDITION. NOT FALLEN ON SIDE WALK.,1
5123706,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-09-28,2016-09-29,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BUILDING IS CLOSED AND LOCKED AND SHEETED WITH 8 FT. HIGH FENCE AROUND IT.,1
5124046,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-10-12,2016-10-13,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,FIRE DAMAGED VACANT BUILDING. 8 FOOT PLYWOOD FENCE ERECTED (WITH PERMIT) AROUND ENTIRE PROPERTY. NO INDICATION OF PERSONS IN BLDG.,1
5124338,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-10-26,2016-10-26,A6, VIOLATION(S) ISSUED,"FIRE HAS COMPROMISED FLOOR ASSEMBLIES BETWEEN 1ST & 2ND FLOOR AND ATTIC. ATTIC SPACE COMPLETELY DESTROYED LEAVING BUILDING OPEN TO THE ELEMENTS. FEU ENGINEER ANTHONY DEVITO, P.E. INSPECTED AND RECOMMENDED TO FILE UB PROGRAM FOR DEMOLITION.",1
5124350,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-10-31,2016-10-31,Y1, FULL VACATE ORDER ISSUED,VACAT PROCESSED & POSTED,1
5124351,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2016-10-08,2016-12-09,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BUILDING VACANT & CLOSED FENCE & GATE CLOSED,1
5126616,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2017-04-13,2017-04-14,H1, PLEASE SEE COMPLAINT NUMBER  5124338,BUILDING IN COMPLETE DISREPAIR - COMPLETELY OPEN AT TOP FLOOR,1
5129033,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2017-08-14,2017-08-16,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,BASED ON PHYSICAL INSPECTION OBSERVED : VACANT BUILDING SEALED AND GUARDED.     PROPERTY SECURED  BY PLYWOOD FENCE,1
5136190,209 PARK AVE,5125874,STATEN ISLAND,10302,2018-08-01,2018-08-01,P6, INITIAL NOTIFICATION ACCEPTED,NOTIFICATION ACCEPTED,1
5136490,209 PARK AVENUE,5125874,STATEN ISLAND,10302,2018-08-14,2018-08-14,I2, NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,NO VIOLATION WARRANTED FOR COMPLAINT AT THE TIME OF INSPECTION.,1
